season_year,gamekey,playid,gsisid,time,x,y,dis,o,dir,event,number,position,role,generalized_role,punting_returning_team,gsisid_injured,player_activity_derived,turnover_related,primary_impact_type,primary_partner_gsisid,primary_partner_activity_derived,friendly_fire,ball_snap,line_set,penalty_flag,play_submit,punt,punt_play,punt_received,tackle,mph,injured_player,primary_partner_player,left_to_right
2016,5,3129,31209.0,2016-08-12 02:07:47.400,27.559999465942386,15.43000030517578,0.4099999964237213,18.979999542236328,139.75,,"34, 32o","RB, RB",GL,Gunner,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,8.386363581848844,False,False,False
2016,5,3129,31209.0,2016-08-12 02:07:47.500,27.770000457763672,15.130000114440918,0.3700000047683716,18.6299991607666,141.3000030517578,,"34, 32o","RB, RB",GL,Gunner,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,7.5681819325348725,False,False,False
2016,5,3129,31209.0,2016-08-12 02:07:47.600,27.989999771118164,14.81999969482422,0.3700000047683716,17.790000915527344,142.42999267578125,,"34, 32o","RB, RB",GL,Gunner,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,7.5681819325348725,False,False,False
2016,5,3129,31209.0,2016-08-12 02:07:46.100,26.479999542236328,16.290000915527347,0.20999999344348907,209.6300048828125,320.95999145507807,,"34, 32o","RB, RB",GL,Gunner,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,4.295454420889548,False,False,False
2016,5,3129,31209.0,2016-08-12 02:07:46.200,26.35000038146973,16.370000839233402,0.1599999964237213,208.5800018310547,322.0,,"34, 32o","RB, RB",GL,Gunner,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,3.2727272068488444,False,False,False
2016,5,3129,31209.0,2016-08-12 02:07:46.300,26.25,16.440000534057614,0.119999997317791,208.2899932861328,320.4200134277344,,"34, 32o","RB, RB",GL,Gunner,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,2.4545454051366336,False,False,False
2016,5,3129,31209.0,2016-08-12 02:07:46.400,26.270000457763672,16.450000762939453,0.019999999552965164,208.69000244140625,315.760009765625,,"34, 32o","RB, RB",GL,Gunner,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,0.40909090085610555,False,False,False
2016,5,3129,31209.0,2016-08-12 02:07:46.500,26.309999465942386,16.469999313354492,0.05000000074505806,214.6300048828125,265.54998779296875,,"34, 32o","RB, RB",GL,Gunner,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,1.022727290239824,False,False,False
2016,5,3129,31209.0,2016-08-12 02:07:46.600,26.40999984741211,16.489999771118164,0.09000000357627869,258.10000610351557,149.57000732421875,,"34, 32o","RB, RB",GL,Gunner,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,1.840909168151155,False,False,False
2016,5,3129,31209.0,2016-08-12 02:07:46.700,26.51000022888184,16.5,0.10000000149011612,348.6099853515625,142.2100067138672,,"34, 32o","RB, RB",GL,Gunner,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,2.045454580479648,False,False,False
2016,5,3129,31209.0,2016-08-12 02:07:45.800,27.149999618530273,15.909999847412108,0.3499999940395355,209.8699951171875,314.9100036621094,,"34, 32o","RB, RB",GL,Gunner,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,7.1590908030814076,False,False,False
2016,5,3129,31209.0,2016-08-12 02:07:49.100,31.559999465942386,9.6899995803833,0.33000001311302185,19.950000762939453,147.05999755859375,,"34, 32o","RB, RB",GL,Gunner,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,6.750000283220902,False,False,False
2016,5,3129,31209.0,2016-08-12 02:07:49.200,31.709999084472656,9.399999618530273,0.33000001311302185,22.290000915527344,146.77000427246094,,"34, 32o","RB, RB",GL,Gunner,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,6.750000283220902,False,False,False
2016,5,3129,31209.0,2016-08-12 02:07:49.300,31.8799991607666,9.119999885559082,0.33000001311302185,23.729999542236328,146.47000122070312,,"34, 32o","RB, RB",GL,Gunner,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,6.750000283220902,False,False,False
2016,5,3129,31209.0,2016-08-12 02:07:49.400,32.09000015258789,8.880000114440918,0.3199999928474426,24.59000015258789,146.38999938964844,,"34, 32o","RB, RB",GL,Gunner,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,6.545454413697689,False,False,False
2016,5,3129,31209.0,2016-08-12 02:07:49.500,32.299999237060554,8.619999885559082,0.3400000035762787,24.360000610351573,146.1199951171875,,"34, 32o","RB, RB",GL,Gunner,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,6.954545543151155,False,False,False
2016,5,3129,31209.0,2016-08-12 02:07:49.600,32.52000045776367,8.350000381469728,0.3499999940395355,24.3799991607666,146.52999877929688,,"34, 32o","RB, RB",GL,Gunner,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,7.1590908030814076,False,False,False
2016,5,3129,31209.0,2016-08-12 02:07:49.900,32.959999084472656,7.610000133514402,0.2899999916553497,32.830001831054695,146.66000366210938,,"34, 32o","RB, RB",GL,Gunner,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,5.93181802431397,False,False,False
2016,5,3129,31209.0,2016-08-12 02:07:50.000,33.06999969482421,7.3499999046325675,0.2700000107288361,35.91999816894531,146.57000732421875,,"34, 32o","RB, RB",GL,Gunner,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,5.522727504453466,False,False,False
2016,5,3129,31209.0,2016-08-12 02:07:50.100,33.22999954223633,7.130000114440918,0.2700000107288361,38.459999084472656,146.22000122070312,,"34, 32o","RB, RB",GL,Gunner,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,5.522727504453466,False,False,False
2016,5,3129,31209.0,2016-08-12 02:07:50.200,33.380001068115234,6.920000076293943,0.25999999046325684,40.38999938964844,146.07000732421875,,"34, 32o","RB, RB",GL,Gunner,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,5.318181634930252,False,False,False
2016,5,3129,31209.0,2016-08-12 02:07:50.300,33.529998779296875,6.710000038146973,0.25,41.0099983215332,146.91000366210938,,"34, 32o","RB, RB",GL,Gunner,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,5.113636375,False,False,False
2016,5,3129,31209.0,2016-08-12 02:07:50.400,33.68000030517578,6.519999980926514,0.25,40.599998474121094,147.47999572753906,,"34, 32o","RB, RB",GL,Gunner,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,5.113636375,False,False,False
2016,5,3129,31209.0,2016-08-12 02:07:50.500,33.810001373291016,6.3400001525878915,0.2199999988079071,40.61000061035156,148.05999755859375,,"34, 32o","RB, RB",GL,Gunner,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,4.499999985616281,False,False,False
2016,5,3129,31209.0,2016-08-12 02:07:50.600,33.939998626708984,6.179999828338622,0.20000000298023224,41.430000305175774,148.3000030517578,,"34, 32o","RB, RB",GL,Gunner,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,4.090909160959296,False,False,False
2016,5,3129,31209.0,2016-08-12 02:07:51.300,34.47999954223633,5.199999809265137,0.12999999523162842,58.06999969482422,146.55999755859375,,"34, 32o","RB, RB",GL,Gunner,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,2.659090817465126,False,False,False
2016,5,3129,31209.0,2016-08-12 02:07:51.400,34.56999969482421,5.070000171661377,0.1599999964237213,59.36000061035156,146.5500030517578,,"34, 32o","RB, RB",GL,Gunner,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,3.2727272068488444,False,False,False
2016,5,3129,31209.0,2016-08-12 02:07:51.500,34.65999984741211,4.940000057220459,0.1599999964237213,60.790000915527344,147.3800048828125,,"34, 32o","RB, RB",GL,Gunner,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,3.2727272068488444,False,False,False
2016,5,3129,31209.0,2016-08-12 02:07:51.600,34.740001678466804,4.809999942779541,0.14000000059604645,62.06000137329102,147.10000610351562,,"34, 32o","RB, RB",GL,Gunner,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,2.863636382191859,False,False,False
2016,5,3129,31209.0,2016-08-12 02:07:51.700,34.810001373291016,4.679999828338623,0.15000000596046448,62.22999954223633,145.89999389648438,,"34, 32o","RB, RB",GL,Gunner,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,3.0681819469185916,False,False,False
2016,5,3129,31209.0,2016-08-12 02:07:48.700,30.770000457763672,10.9399995803833,0.41999998688697815,15.970000267028807,145.5,,"34, 32o","RB, RB",GL,Gunner,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,8.590908841779097,False,False,False
2016,5,3129,31209.0,2016-08-12 02:07:31.400,79.47000122070312,6.170000076293943,0.019999999552965164,177.80999755859375,196.2400054931641,line_set,"34, 32o","RB, RB",GL,Gunner,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,0.40909090085610555,False,False,False
2016,5,3129,31209.0,2016-08-12 02:07:37.000,79.58000183105469,6.199999809265138,0.05000000074505806,173.75999450683594,189.19000244140625,ball_snap,"34, 32o","RB, RB",GL,Gunner,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,1.022727290239824,False,False,False
2016,5,3129,31209.0,2016-08-12 02:07:25.100,80.05000305175781,7.269999980926514,0.03999999910593033,146.63999938964844,213.75999450683602,punt_play,"34, 32o","RB, RB",GL,Gunner,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,0.8181818017122111,False,False,False
2016,5,3129,31209.0,2016-08-12 02:07:48.300,29.819999694824208,12.31999969482422,0.4300000071525574,20.059999465942386,145.47999572753906,tackle,"34, 32o","RB, RB",GL,Gunner,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,8.795454711302309,False,False,False
2016,5,3129,31209.0,2016-08-12 02:07:50.900,34.200000762939446,5.679999828338622,0.18000000715255735,50.2599983215332,147.72999572753906,penalty_flag,"34, 32o","RB, RB",GL,Gunner,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,3.6818183363023094,False,False,False
2016,5,3129,31209.0,2016-08-12 02:07:51.900,34.950000762939446,4.4099998474121085,0.1599999964237213,58.43999862670898,143.80999755859375,play_submit,"34, 32o","RB, RB",GL,Gunner,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,3.2727272068488444,False,False,False
2016,5,3129,31209.0,2016-08-12 02:07:39.000,75.6500015258789,0.3100000023841857,0.5099999904632568,206.75,235.7100067138672,punt,"34, 32o","RB, RB",GL,Gunner,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,10.431818009930252,False,False,False
2016,5,3129,31209.0,2016-08-12 02:07:43.400,41.9099998474121,5.929999828338622,0.9300000071525572,208.97999572753903,295.3500061035156,punt_received,"34, 32o","RB, RB",GL,Gunner,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,19.022727461302303,False,False,False
2016,5,3129,28041.0,2016-08-12 02:07:26.300,80.2699966430664,28.29999923706055,0.019999999552965164,137.05000305175778,46.27000045776367,,"49, 49d, 93","OLB, OLB, OLB",PRG,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,0.40909090085610555,False,False,False
2016,5,3129,28041.0,2016-08-12 02:07:26.400,80.27999877929686,28.34000015258789,0.03999999910593033,139.05999755859378,56.5,,"49, 49d, 93","OLB, OLB, OLB",PRG,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,0.8181818017122111,False,False,False
2016,5,3129,28041.0,2016-08-12 02:07:26.500,80.29000091552734,28.3799991607666,0.05000000074505806,141.8800048828125,64.87000274658203,,"49, 49d, 93","OLB, OLB, OLB",PRG,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,1.022727290239824,False,False,False
2016,5,3129,28041.0,2016-08-12 02:07:26.600,80.30000305175781,28.43000030517578,0.05000000074505806,144.85000610351562,62.45000076293945,,"49, 49d, 93","OLB, OLB, OLB",PRG,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,1.022727290239824,False,False,False
2016,5,3129,28041.0,2016-08-12 02:07:26.700,80.30000305175781,28.489999771118164,0.05000000074505806,147.94000244140625,45.83000183105469,,"49, 49d, 93","OLB, OLB, OLB",PRG,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,1.022727290239824,False,False,False
2016,5,3129,28041.0,2016-08-12 02:07:26.800,80.30999755859375,28.54999923706055,0.059999998658895486,151.36000061035156,40.099998474121094,,"49, 49d, 93","OLB, OLB, OLB",PRG,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,1.2272727025683166,False,False,False
2016,5,3129,28041.0,2016-08-12 02:07:26.900,80.31999969482422,28.59000015258789,0.05000000074505806,155.4600067138672,32.15999984741211,,"49, 49d, 93","OLB, OLB, OLB",PRG,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,1.022727290239824,False,False,False
2016,5,3129,28041.0,2016-08-12 02:07:25.400,80.25,28.45000076293945,0.009999999776482582,142.85000610351562,279.17001342773443,,"49, 49d, 93","OLB, OLB, OLB",PRG,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,0.20454545042805278,False,False,False
2016,5,3129,28041.0,2016-08-12 02:07:25.500,80.26000213623048,28.459999084472656,0.009999999776482582,141.24000549316406,285.6400146484375,,"49, 49d, 93","OLB, OLB, OLB",PRG,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,0.20454545042805278,False,False,False
2016,5,3129,28041.0,2016-08-12 02:07:25.600,80.2699966430664,28.459999084472656,0.009999999776482582,140.14999389648435,305.4200134277344,,"49, 49d, 93","OLB, OLB, OLB",PRG,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,0.20454545042805278,False,False,False
2016,5,3129,28041.0,2016-08-12 02:07:25.700,80.27999877929686,28.440000534057607,0.019999999552965164,139.19000244140622,332.42999267578125,,"49, 49d, 93","OLB, OLB, OLB",PRG,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,0.40909090085610555,False,False,False
2016,5,3129,28041.0,2016-08-12 02:07:25.800,80.27999877929686,28.399999618530273,0.03999999910593033,138.16000366210935,350.70999145507807,,"49, 49d, 93","OLB, OLB, OLB",PRG,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,0.8181818017122111,False,False,False
