index,season_year,gamekey,playid,yardline_int,left_to_right,x_long_snapper,y_long_snapper,x_punt_returner,y_punt_returner
45815,2016,125,2950,32,True,40.970001220703104,24.059999465942397,86.30999755859379,23.7000007629394
45837,2016,109,425,29,False,81.9100036621094,29.600000381469698,30.3799991607666,32.2700004577637
45859,2016,111,1852,41,True,49.91999816894529,29.4500007629394,98.5999984741211,22.059999465942397
45881,2016,109,2809,29,False,81.870002746582,29.440000534057603,30.3299999237061,31.260000228881804
45903,2016,111,2210,38,False,48.630001068115206,29.5900001525879,19.5,25.7999992370606
45925,2016,127,1119,30,True,39.279998779296896,23.3199996948242,91.6399993896484,19.9899997711182
45947,2016,129,1183,29,False,81.69000244140621,23.5499992370606,38.02000045776371,23.9500007629394
45969,2016,129,1333,44,True,52.4799995422363,26.190000534057603,97.58999633789058,28.4099998474121
45991,2016,108,2379,45,False,55.9000015258789,24.280000686645497,17.5100002288818,20.1000003814697
46013,2016,123,3941,33,True,42.6199989318848,29.2099990844727,89.1999969482422,35.529998779296896
46035,2016,108,2464,20,True,30.149999618530302,29.7099990844727,80.80999755859379,29.8400001525879
46057,2016,108,2557,34,False,77.30999755859379,29.850000381469698,29.8700008392334,32.939998626709
46079,2016,108,2648,20,True,29.739999771118196,29.739999771118196,80.9700012207031,33.310001373291
46101,2016,121,3487,43,True,66.3000030517578,23.7999992370606,100.050003051758,29.8600006103516
46123,2016,116,2646,29,False,82.2099990844727,29.7299995422363,31.6599998474121,32.3199996948242
46145,2016,129,230,19,True,28.2700004577637,29.5,78.4199981689453,30.25
46167,2016,108,4307,5,False,105.699996948242,29.5200004577637,54.2400016784668,31.4799995422363
46189,2016,117,125,35,True,44.310001373290994,29.6299991607666,88.0400009155273,31.4500007629394
46211,2016,129,145,39,False,50.0999984741211,29.7700004577637,18.5699996948242,23.399999618530302
46234,2016,129,391,50,False,60.279998779296896,24.469999313354503,18.5400009155273,25.8600006103516
46256,2016,129,545,41,True,49.0,28.440000534057603,94.9199981689453,28.7700004577637
46278,2016,129,752,39,False,70.9700012207031,23.559999465942397,24.649999618530302,26.3799991607666
46300,2016,129,883,19,True,27.8899993896484,30.1100006103516,68.879997253418,30.8899993896484
46322,2016,119,355,29,False,81.25,23.850000381469698,30.5699996948242,23.260000228881804
46344,2016,129,1052,30,True,38.5,23.690000534057603,86.5400009155273,24.5799999237061
46366,2016,121,2800,16,False,95.0500030517578,29.7900009155273,43.7000007629395,28.7000007629394
46388,2016,117,301,33,False,79.129997253418,29.75,30.0900001525879,38.0800018310547
46410,2016,121,2673,43,True,52.869998931884794,28.3400001525879,98.5199966430664,24.8700008392334
46432,2016,119,963,40,False,50.810001373290994,29.7000007629394,19.9200000762939,27.1399993896484
46455,2016,119,1943,15,True,24.0799999237061,23.6200008392334,80.0500030517578,25.3400001525879
46477,2016,119,1829,44,False,66.73000335693361,29.760000228881804,20.2999992370605,30.3600006103516
46499,2016,117,393,37,True,46.3400001525879,23.5,91.5199966430664,24.0499992370606
46521,2016,117,539,21,False,89.7099990844727,23.489999771118196,43.470001220703104,21.739999771118196
46543,2016,117,852,6,False,104.87999725341801,29.559999465942397,60.279998779296896,29.350000381469698
46565,2016,117,768,46,True,55.4500007629395,29.649999618530302,100.099998474121,31.280000686645497
46587,2016,117,1310,27,False,84.38999938964841,29.9200000762939,35.5499992370605,32.240001678466804
46609,2016,117,1544,48,True,61.1100006103516,24.010000228881804,102.37999725341801,27.0200004577637
46631,2016,117,1891,19,True,27.489999771118196,29.75,76.25,36.4500007629395
46653,2016,117,2048,46,False,64.4599990844727,29.4599990844727,19.8799991607666,29.9799995422363
46675,2016,127,438,50,False,60.5999984741211,28.3899993896484,18.8899993896484,28.4599990844727
46697,2016,117,2605,50,False,60.869998931884794,25.9200000762939,19.6900005340576,21.6399993896484
46719,2016,127,210,46,True,62.8899993896484,29.9099998474121,100.680000305176,31.309999465942397
46741,2016,117,2726,23,True,30.1700000762939,28.6299991607666,80.36000061035149,28.739999771118196
46763,2016,117,3212,25,True,34.3400001525879,23.6200008392334,79.5800018310547,22.3700008392334
46785,2016,119,2968,22,True,31.510000228881804,23.600000381469698,81.2399978637695,32.8499984741211
46807,2016,127,920,17,True,26.530000686645497,29.9500007629394,77.80999755859379,34.240001678466804
46829,2016,119,3233,29,True,38.3400001525879,23.9200000762939,86.9599990844727,21.5499992370605
46851,2016,119,3115,32,False,77.9599990844727,29.899999618530302,25.5699996948242,31.9300003051758
46873,2016,119,3431,49,False,59.4900016784668,29.8600006103516,18.7800006866455,25.649999618530302
46895,2016,117,3860,24,False,86.2099990844727,29.780000686645497,39.779998779296896,30.760000228881804
46917,2016,119,4021,34,True,43.459999084472706,24.0799999237061,93.0400009155273,22.010000228881804
46939,2016,127,1377,26,True,35.3699989318848,23.649999618530302,80.36000061035149,21.7000007629395
46961,2016,129,2080,19,False,91.72000122070308,23.3400001525879,40.2400016784668,23.260000228881804
46983,2016,127,1687,44,False,54.4900016784668,30.0699996948242,19.4599990844727,30.440000534057603
47005,2016,129,1748,28,True,37.3899993896484,23.7000007629394,86.0,26.6299991607666
47027,2016,117,3751,38,True,47.1800003051758,23.6800003051758,91.94000244140621,15.020000457763699
47049,2016,116,198,26,False,85.69000244140621,29.5699996948242,33.6300010681152,30.9599990844727
47071,2016,116,1857,44,True,53.66999816894529,23.7000007629394,100.470001220703,22.8700008392334
47093,2016,116,1638,26,False,84.88999938964841,26.8600006103516,37.720001220703104,30.030000686645497
47115,2016,116,2306,28,False,83.75,24.6299991607666,30.0699996948242,24.8899993896484
47137,2016,129,2173,43,True,51.560001373290994,29.3600006103516,94.8600006103516,30.4599990844727
47159,2016,122,628,45,True,54.2299995422363,23.8400001525879,99.7300033569336,21.530000686645497
47181,2016,108,1711,45,False,66.5699996948242,28.5,20.4899997711182,24.149999618530302
47203,2016,124,4100,43,False,67.2399978637695,29.690000534057603,19.7800006866455,31.030000686645497
47225,2016,124,3582,30,True,40.0099983215332,23.7000007629394,85.94000244140621,20.909999847412102
47247,2016,128,268,38,True,71.0400009155273,29.899999618530302,100.48000335693399,31.2299995422363
47269,2016,128,355,8,False,102.75,23.7700004577637,50.880001068115206,19.2800006866455
47291,2016,126,631,37,True,45.75,29.739999771118196,94.7300033569336,31.7299995422363
47313,2016,122,2575,36,True,45.1500015258789,30.0400009155273,95.19000244140621,24.3299999237061
47335,2016,127,2805,39,False,71.9300003051758,23.940000534057603,24.190000534057603,22.0200004577637
47357,2016,127,2649,45,True,54.529998779296896,29.989999771118196,100.26000213623001,33.3899993896484
47379,2016,124,129,26,True,34.9500007629394,23.7000007629394,80.0299987792969,18.7900009155273
47401,2016,122,3387,50,False,63.16999816894529,27.350000381469698,,
47423,2016,124,215,45,False,65.1699981689453,29.7000007629394,18.8099994659424,32.7700004577637
47445,2016,122,3942,44,False,66.40000152587889,23.5900001525879,20.090000152587898,28.9599990844727
47467,2016,124,488,41,True,68.120002746582,29.8600006103516,102.19000244140601,28.190000534057603
47488,2016,126,1307,17,True,25.6200008392334,23.7099990844727,71.0,22.2900009155273
47510,2016,126,1161,43,False,67.5100021362305,29.5499992370606,20.25,30.2000007629394
47532,2016,126,1672,32,True,41.1199989318848,30.1399993896484,86.94000244140621,29.739999771118196
47554,2016,127,3416,9,True,18.159999847412102,23.8400001525879,65.0699996948242,11.4499998092651
47576,2016,120,1102,34,False,76.88999938964841,24.1299991607666,29.5699996948242,23.1599998474121
47598,2016,120,157,18,True,25.5900001525879,29.399999618530302,75.5400009155273,32.2999992370606
47620,2016,124,1584,9,True,18.0699996948242,29.8600006103516,70.5500030517578,30.3199996948242
47642,2016,120,667,21,True,30.4500007629394,23.75,77.9199981689453,28.3700008392334
47664,2016,126,2454,50,False,60.5099983215332,29.399999618530302,17.9400005340576,33.0400009155273
47687,2016,126,3024,45,False,66.0400009155273,23.780000686645497,19.8299999237061,23.3600006103516
47709,2016,126,2541,27,True,35.47999954223629,23.9300003051758,81.0,22.739999771118196
47731,2016,126,3168,24,True,33.1800003051758,30.059999465942397,85.9499969482422,31.9599990844727
47753,2016,128,746,48,True,59.4099998474121,23.649999618530302,100.26000213623001,24.719999313354503
47775,2016,124,1775,27,True,36.3600006103516,23.9200000762939,85.0400009155273,23.3700008392334
47797,2016,120,1891,42,True,51.7299995422363,23.4799995422363,102.12999725341801,19.7099990844727
47819,2016,128,850,47,False,63.869998931884794,29.2000007629394,20.2199993133545,31.6800003051758
47841,2016,120,2011,9,False,101.58999633789101,23.8400001525879,54.540000915527294,23.1100006103516
47862,2016,120,3622,41,True,50.290000915527294,30.1800003051758,99.55999755859379,25.2900009155273
47884,2016,120,2130,27,False,83.13999938964841,29.9099998474121,31.4599990844727,33.169998168945305
47906,2016,124,2651,36,True,45.369998931884794,23.989999771118196,95.0500030517578,23.280000686645497
47928,2016,120,2726,44,True,53.5699996948242,29.7999992370606,97.4499969482422,32.0
47950,2016,121,3966,47,True,62.1399993896484,29.8400001525879,100.30999755859399,30.0400009155273
47972,2016,127,3969,30,False,80.3199996948242,29.7299995422363,34.4599990844727,26.5900001525879
47994,2016,120,4207,38,True,46.8400001525879,24.350000381469698,100.26000213623001,22.3299999237061
48016,2016,120,2753,39,True,48.6100006103516,29.6399993896484,92.3199996948242,30.5799999237061
48038,2016,120,3297,29,False,81.6800003051758,20.7399997711182,36.319999694824205,22.2999992370605
48059,2016,125,414,37,False,73.55999755859379,29.6599998474121,25.190000534057603,30.1100006103516
48081,2016,128,967,19,True,28.1800003051758,29.8299999237061,76.7399978637695,29.309999465942397
48103,2016,124,3453,49,False,59.0099983215332,23.6599998474121,21.6200008392334,25.7000007629394
48125,2016,127,4067,25,True,34.310001373291,26.3299999237061,81.8499984741211,29.75
48147,2016,128,1082,37,True,46.130001068115206,23.7900009155273,92.98999786376949,18.1499996185303
48169,2016,123,689,46,False,65.620002746582,25.6399993896484,19.659999847412102,16.4300003051758
48191,2016,130,2639,31,False,80.0500030517578,23.469999313354503,36.9199981689453,34.9599990844727
48213,2016,130,3261,39,False,49.91999816894529,23.489999771118196,19.2800006866455,26.510000228881804
48235,2016,129,3203,31,False,79.2099990844727,23.530000686645497,32.8800010681152,23.2299995422363
48257,2016,114,2583,18,True,54.5499992370605,-3.00999999046326,71.7300033569336,30.1100006103516
48286,2016,128,1215,28,False,82.6500015258789,24.2999992370606,35.0499992370606,24.8700008392334
48308,2016,128,1661,40,False,70.8499984741211,23.8600006103516,20.4699993133545,24.25
48330,2016,128,1744,20,True,29.0699996948242,23.9200000762939,79.5400009155273,18.0
48352,2016,123,1003,26,True,34.990001678466804,29.7999992370606,81.80999755859379,27.3799991607666
48374,2016,123,861,30,True,38.6500015258789,29.6800003051758,90.5800018310547,25.489999771118196
48396,2016,121,581,41,True,68.51999664306639,29.8600006103516,100.19000244140601,36.4099998474121
48418,2016,121,774,41,False,51.9799995422363,23.8600006103516,18.3799991607666,19.8899993896484
48440,2016,121,1283,48,True,57.1800003051758,29.8299999237061,102.540000915527,33.9000015258789
48462,2016,121,3214,30,False,81.0,23.719999313354503,33.5999984741211,16.629999160766598
48484,2016,116,3165,49,False,59.7400016784668,29.8400001525879,19.340000152587898,30.8299999237061
48506,2016,116,4121,25,False,85.9499969482422,29.75,36.75,30.5499992370606
48528,2016,114,527,31,True,61.2599983215332,-3.8699998855590803,84.8399963378906,30.489999771118196
48557,2016,129,2520,29,True,38.0,23.899999618530302,83.2799987792969,24.5699996948242
48579,2016,125,569,28,True,36.529998779296896,27.0200004577637,84.1600036621094,18.0
48601,2016,125,3038,30,False,81.7600021362305,23.719999313354503,34.5,23.5
48623,2016,123,3092,10,True,18.8500003814697,29.7099990844727,70.8399963378906,25.8600006103516
48645,2016,123,3192,41,True,50.2299995422363,24.190000534057603,96.4300003051758,22.530000686645497
48667,2016,123,3320,41,False,70.7300033569336,23.9599990844727,26.0699996948242,21.690000534057603
48689,2016,123,3747,46,False,57.4099998474121,23.9500007629394,20.2600002288818,23.3199996948242
48711,2016,128,2664,32,True,40.8899993896484,24.1299991607666,89.3899993896484,24.0900001525879
48733,2016,125,3799,44,True,52.5099983215332,23.7900009155273,93.0800018310547,26.0499992370606
48755,2016,116,642,48,False,62.6599998474121,23.8700008392334,20.6100006103516,23.690000534057603
48776,2016,123,1502,48,False,63.2999992370605,23.7999992370606,20.4699993133545,20.770000457763697
48798,2016,116,1033,43,True,66.5500030517578,23.780000686645497,99.7900009155273,23.350000381469698
48820,2016,128,2979,38,False,48.779998779296896,29.8799991607666,20.0100002288818,31.25
48842,2016,114,626,24,False,86.3899993896485,30.010000228881804,40.709999084472706,33.2299995422363
48871,2016,114,959,45,False,65.4899978637695,29.8299999237061,19.7099990844727,30.989999771118196
48900,2016,114,1083,18,False,65.2399978637695,-3.4800000190734903,45.0499992370605,30.2900009155273
48929,2016,111,628,27,True,36.7000007629395,23.3799991607666,90.3000030517578,20.5400009155273
48951,2016,114,1172,49,True,58.08000183105471,29.739999771118196,101.83000183105499,29.9599990844727
48980,2016,109,4220,45,False,55.869998931884794,23.350000381469698,,
49002,2016,109,3134,37,False,73.8499984741211,28.1599998474121,28.5699996948242,28.5799999237061
49024,2016,123,1614,22,True,31.030000686645497,29.7999992370606,76.5500030517578,28.969999313354503
49046,2016,123,1912,37,True,46.0200004577637,29.059999465942397,93.9800033569336,24.100000381469698
49068,2016,123,2010,27,False,84.7200012207031,29.5499992370606,32.1500015258789,24.280000686645497
49090,2016,113,3843,39,False,71.9100036621094,29.8400001525879,26.7299995422363,31.6100006103516
49112,2016,112,480,26,False,84.9199981689453,30.190000534057603,42.6699981689453,31.25
49134,2016,112,828,32,False,78.0199966430664,26.8600006103516,27.239999771118196,26.4200000762939
49156,2016,111,1675,31,False,79.7600021362305,23.530000686645497,33.8600006103516,23.75
49178,2016,123,3012,47,False,57.83000183105471,29.989999771118196,19.0,20.3099994659424
49200,2016,113,488,46,True,54.810001373290994,24.600000381469698,100.029998779297,24.149999618530302
49222,2016,113,1142,39,True,48.0200004577637,23.5699996948242,94.9000015258789,20.8099994659424
49244,2016,113,702,25,False,86.01000213623051,29.6100006103516,39.27000045776371,31.989999771118196
49266,2016,107,239,32,True,41.6100006103516,28.9599990844727,94.1399993896484,32.970001220703104
49288,2016,121,2146,36,False,74.88999938964851,29.7999992370606,26.9300003051758,28.5400009155273
49310,2016,107,750,39,True,48.3499984741211,23.7700004577637,99.6500015258789,22.0
49332,2016,107,869,29,False,82.3000030517578,29.7900009155273,30.940000534057603,31.760000228881804
49354,2016,107,1006,49,False,59.83000183105471,23.7299995422363,17.7000007629395,18.6000003814697
49376,2016,114,1860,32,True,41.220001220703104,29.850000381469698,88.3300018310547,28.809999465942397
49405,2016,121,2303,15,True,24.350000381469698,28.6299991607666,77.13999938964851,23.6700000762939
49427,2016,114,2146,45,False,55.3199996948242,27.649999618530302,17.8299999237061,28.7700004577637
49457,2016,109,3528,32,False,78.8399963378906,29.6399993896484,32.0999984741211,29.899999618530302
49479,2016,109,3751,47,True,56.5999984741211,29.1700000762939,100.12999725341801,27.7900009155273
49501,2016,111,2980,35,False,75.620002746582,29.5900001525879,27.5400009155273,31.010000228881804
49523,2016,112,2789,40,True,68.84999847412111,23.6399993896484,100.30999755859399,26.9599990844727
49545,2016,110,2029,49,False,59.91999816894529,23.6299991607666,19.8600006103516,21.2999992370605
49567,2016,110,2140,31,True,38.6300010681152,29.6299991607666,88.0199966430664,28.1700000762939
49589,2016,110,3123,23,True,31.1800003051758,23.6100006103516,85.2200012207031,23.8400001525879
49611,2016,107,1981,23,False,87.8600006103515,29.6100006103516,38.8899993896484,27.7700004577637
49633,2016,110,3487,25,True,34.220001220703104,23.850000381469698,84.7399978637695,28.6299991607666
49655,2016,107,2157,43,False,67.51999664306639,29.6100006103516,19.1100006103516,27.75
49677,2016,128,3832,42,True,67.1999969482422,23.7999992370606,99.69000244140621,22.5699996948242
49699,2016,107,2259,14,True,23.3299999237061,29.7700004577637,80.7900009155273,30.3600006103516
49721,2016,107,2346,47,False,64.1800003051758,23.6599998474121,18.1900005340576,19.0300006866455
49743,2016,111,3467,35,False,75.75,29.5,21.0799999237061,29.5799999237061
49765,2016,107,2962,29,False,81.61000061035149,23.7299995422363,28.510000228881804,22.6599998474121
49787,2016,111,3164,28,False,82.5,29.4799995422363,24.3700008392334,27.190000534057603
49809,2016,111,3437,45,False,65.51999664306639,29.440000534057603,19.729999542236303,27.2099990844727
49831,2016,112,3895,45,True,54.2700004577637,30.149999618530302,98.41000366210942,29.1700000762939
49853,2016,111,3817,37,False,73.4100036621094,25.4200000762939,25.5200004577637,23.690000534057603
49875,2016,112,3574,47,True,55.619998931884794,30.0400009155273,98.6800003051758,30.1800003051758
49897,2016,114,2496,25,False,85.3199996948242,30.1100006103516,38.569999694824205,30.4099998474121
49926,2016,114,2946,21,True,30.2299995422363,29.7900009155273,80.1800003051758,30.219999313354503
49953,2016,110,170,42,False,52.880001068115206,29.780000686645497,19.4200000762939,28.6599998474121
49975,2016,114,3120,49,False,59.630001068115206,5.75,19.6900005340576,22.9500007629394
50002,2016,110,495,38,True,71.7300033569336,23.6700000762939,102.73999786376999,24.940000534057603
50024,2016,112,2487,34,False,75.629997253418,23.6700000762939,30.1399993896484,25.9099998474121
50046,2016,113,1892,46,True,62.959999084472706,23.6700000762939,99.5699996948242,24.6200008392334
50068,2016,112,2036,29,True,35.9000015258789,29.260000228881804,83.2600021362305,28.9500007629394
50090,2016,108,372,24,False,86.9499969482422,29.8299999237061,37.27000045776371,33.4000015258789
50112,2016,108,567,47,True,55.5999984741211,23.8899993896484,100.87000274658199,24.3600006103516
50134,2016,118,146,49,True,58.3400001525879,30.010000228881804,99.83999633789058,28.4599990844727
50156,2016,125,1609,2,False,109.33000183105499,27.280000686645497,63.4799995422363,36.27000045776371
50179,2016,108,650,16,False,95.5500030517578,29.4300003051758,42.180000305175795,32.7999992370606
50201,2016,114,3453,30,False,81.3399963378906,6.7399997711181605,34.8800010681152,22.7299995422363
50228,2016,129,3519,28,False,82.38999938964851,23.3400001525879,34.6500015258789,24.530000686645497
50250,2016,143,2960,38,False,48.6500015258789,29.6200008392334,20.0300006866455,27.149999618530302
50273,2016,118,731,8,False,102.55999755859399,30.0699996948242,46.5499992370605,32.419998168945305
50295,2016,118,239,27,False,83.5800018310547,24.1200008392334,32.2099990844727,28.5499992370606
50317,2016,130,514,40,False,70.9300003051758,23.260000228881804,29.5400009155273,34.669998168945305
50339,2016,148,2584,25,False,85.38999938964841,23.9799995422363,33.830001831054695,24.9500007629394
50361,2016,130,370,46,True,55.209999084472706,29.7000007629394,100.290000915527,26.8700008392334
50383,2016,134,2873,43,False,53.540000915527294,30.0799999237061,19.7199993133545,28.1100006103516
50405,2016,134,1927,21,True,29.649999618530302,23.7900009155273,79.5100021362305,21.229999542236303
50427,2016,134,3339,11,False,99.8899993896484,27.1200008392334,49.0200004577637,25.469999313354503
50449,2016,134,542,46,True,63.2999992370605,23.7000007629394,100.610000610352,23.690000534057603
50471,2016,134,647,24,False,86.6399993896484,30.0699996948242,33.990001678466804,32.6500015258789
50493,2016,136,561,42,True,66.9499969482422,27.9099998474121,101.290000915527,29.690000534057603
50515,2016,134,1033,23,False,87.2099990844727,29.9599990844727,35.1800003051758,30.7900009155273
50537,2016,134,2962,9,False,101.569999694824,28.7700004577637,51.0099983215332,30.9300003051758
50559,2016,137,2738,36,False,74.2300033569336,29.5200004577637,21.489999771118196,30.9300003051758
50581,2016,138,1488,34,False,76.120002746582,29.989999771118196,30.2299995422363,31.6200008392334
50603,2016,134,895,34,True,43.2599983215332,30.010000228881804,94.76000213623051,30.6399993896484
50625,2016,136,2145,44,False,66.22000122070311,30.0699996948242,19.7399997711182,31.100000381469698
50647,2016,136,791,45,False,65.55999755859379,28.6399993896484,19.520000457763697,29.2999992370606
50669,2016,131,122,32,True,41.529998779296896,27.3700008392334,94.6500015258789,26.149999618530302
50691,2016,131,2813,30,True,39.4900016784668,24.3899993896484,85.4800033569336,29.8799991607666
50713,2016,131,2917,25,False,85.91000366210942,30.1299991607666,32.4300003051758,27.9300003051758
50735,2016,131,3077,39,True,48.7700004577637,30.309999465942397,94.2300033569336,35.529998779296896
50757,2016,142,2455,40,False,70.55999755859379,23.4599990844727,24.5699996948242,19.5599994659424
50779,2016,134,3528,37,True,72.3399963378906,23.7700004577637,100.16000366210899,25.690000534057603
50801,2016,131,4232,42,False,52.369998931884794,24.1700000762939,19.6499996185303,26.25
50823,2016,136,2241,12,True,20.75,26.8700008392334,69.5400009155273,24.8600006103516
50845,2016,136,2763,50,True,59.189998626709006,29.6200008392334,100.029998779297,30.9200000762939
50867,2016,136,2557,35,False,75.370002746582,23.9500007629394,24.8199996948242,22.9599990844727
50888,2016,136,2450,34,True,43.189998626709006,26.75,92.2300033569336,23.309999465942397
50910,2016,142,2321,28,True,37.1100006103516,29.5400009155273,84.0199966430664,37.47999954223629
50932,2016,150,629,27,False,83.75,23.8600006103516,40.0,24.3299999237061
50954,2016,150,819,47,True,56.4000015258789,23.690000534057603,100.19000244140601,20.9500007629395
50976,2016,142,3068,31,False,79.55999755859379,23.3799991607666,31.530000686645497,19.090000152587898
50998,2016,150,1427,27,True,36.3600006103516,29.8400001525879,76.3399963378906,30.0200004577637
51020,2016,142,2755,29,False,81.6699981689453,23.5,32.4500007629394,18.659999847412102
51042,2016,150,1292,48,False,62.9900016784668,29.8899993896484,20.1200008392334,31.219999313354503
51064,2016,150,918,27,False,83.3499984741211,29.75,41.02000045776371,30.25
51086,2016,150,1034,16,False,94.9800033569336,29.9300003051758,45.41999816894529,29.739999771118196
51108,2016,142,2850,30,True,39.02000045776371,24.969999313354503,83.879997253418,20.2999992370605
51130,2016,142,741,49,True,60.1100006103516,25.309999465942397,100.569999694824,22.7999992370606
51152,2016,136,3158,29,False,80.88999938964841,27.0900001525879,28.8899993896484,22.1100006103516
51174,2016,142,946,44,False,53.5999984741211,26.850000381469698,19.2000007629395,24.5699996948242
51196,2016,142,1031,23,True,31.8199996948242,23.489999771118196,81.0400009155273,17.7999992370605
51218,2016,136,3450,46,False,64.58999633789061,23.809999465942397,19.8199996948242,22.4099998474121
51240,2016,139,1103,30,True,39.790000915527294,29.899999618530302,87.6800003051758,28.0200004577637
51262,2016,139,1193,20,False,90.41000366210942,30.0,41.4900016784668,31.4500007629394
51284,2016,130,1147,40,False,50.560001373290994,23.239999771118196,19.9500007629395,26.0799999237061
51306,2016,139,1496,17,False,93.94000244140621,30.190000534057603,48.58000183105471,34.1800003051758
51328,2016,142,3624,43,True,52.2299995422363,29.260000228881804,99.76000213623051,33.2000007629394
51350,2016,130,1303,46,True,63.220001220703104,28.899999618530302,100.66999816894501,29.2000007629394
51372,2016,137,1336,21,True,30.1700000762939,28.1800003051758,78.4300003051758,32.509998321533196
51394,2016,137,1463,44,False,66.19000244140621,29.4599990844727,19.3500003814697,28.9099998474121
51416,2016,139,2188,26,True,35.1399993896484,23.7700004577637,85.8499984741211,20.2099990844727
51438,2016,131,1371,33,False,78.36000061035149,24.260000228881804,28.739999771118196,21.3600006103516
51460,2016,131,1695,27,False,83.5,29.9799995422363,26.399999618530302,27.0699996948242
51482,2016,139,2493,26,True,35.0400009155273,23.6399993896484,82.2799987792969,25.969999313354503
51504,2016,131,1782,42,True,51.5699996948242,24.219999313354503,100.540000915527,30.2299995422363
51526,2016,139,2813,11,False,99.62000274658199,23.9799995422363,52.0900001525879,24.7999992370606
51549,2016,139,2611,44,True,52.9900016784668,30.0799999237061,99.4199981689453,32.3499984741211
51571,2016,139,2980,39,False,49.7000007629395,23.7000007629394,17.0499992370605,24.989999771118196
51593,2016,139,3490,32,False,78.8499984741211,29.9599990844727,27.440000534057603,29.7099990844727
51615,2016,140,2974,16,False,94.7099990844726,25.4599990844727,46.5,23.1700000762939
51637,2016,130,1877,29,True,37.9900016784668,29.7000007629394,84.7600021362305,26.4500007629394
51659,2016,132,481,38,True,46.7999992370605,24.399999618530302,95.1999969482422,23.6700000762939
51681,2016,140,1672,28,False,82.6999969482422,26.8600006103516,31.1299991607666,26.2099990844727
51703,2016,139,3588,23,True,33.4500007629394,29.780000686645497,81.61000061035149,29.0
51725,2016,140,3987,37,False,73.55999755859379,24.0799999237061,25.7999992370606,23.280000686645497
51747,2016,140,3643,33,False,78.69000244140621,26.690000534057603,28.3899993896484,29.0400009155273
51769,2016,141,1257,22,True,31.1700000762939,29.4300003051758,74.9800033569336,31.809999465942397
51791,2016,141,592,49,True,58.279998779296896,23.969999313354503,101.33000183105499,23.9500007629394
51813,2016,141,1125,36,False,74.5400009155273,29.5200004577637,27.8700008392334,31.440000534057603
51835,2016,141,2377,42,True,51.0499992370605,23.8600006103516,95.6500015258789,22.030000686645497
51857,2016,141,1975,25,True,34.3699989318848,27.2700004577637,75.2200012207031,25.7000007629394
51879,2016,141,1618,47,False,63.4300003051758,23.600000381469698,20.7999992370605,22.6399993896484
51901,2016,137,2036,15,False,95.8300018310547,24.9099998474121,39.9900016784668,29.809999465942397
51923,2016,137,2224,45,False,64.8300018310547,29.4500007629394,18.0100002288818,29.3600006103516
51945,2016,141,2474,21,False,89.48999786376949,23.75,45.119998931884794,23.1599998474121
51967,2016,137,2348,31,True,39.25,29.8600006103516,92.8499984741211,32.6199989318848
51989,2016,131,1895,25,False,86.2300033569336,23.940000534057603,33.720001220703104,23.8199996948242
52011,2016,141,2875,43,True,52.2700004577637,23.850000381469698,96.22000122070308,22.0699996948242
52033,2016,141,2769,27,False,83.63999938964851,29.6700000762939,44.529998779296896,31.3700008392334
52055,2016,135,3493,41,False,70.4100036621094,23.8600006103516,19.8700008392334,21.8199996948242
52077,2016,133,2379,42,True,51.5499992370605,23.399999618530302,98.4800033569336,26.7099990844727
52099,2016,135,3643,38,True,47.0999984741211,29.9799995422363,92.1999969482422,28.2000007629394
52121,2016,133,3329,22,True,31.3799991607666,29.5699996948242,83.30999755859379,27.969999313354503
52143,2016,133,2245,34,False,76.870002746582,27.8600006103516,36.0800018310547,29.5499992370606
52165,2016,135,778,30,True,39.8300018310547,30.0,89.5400009155273,30.4200000762939
52187,2016,135,385,20,True,29.1200008392334,23.7999992370606,81.0500030517578,24.149999618530302
52209,2016,135,902,1,False,109.73999786376999,23.850000381469698,59.1100006103516,22.7700004577637
52231,2016,135,1488,22,False,88.58999633789058,26.719999313354503,38.680000305175795,25.190000534057603
52254,2016,138,1665,49,True,58.1500015258789,23.8700008392334,101.900001525879,23.6100006103516
52276,2016,138,1187,41,False,51.9900016784668,26.9799995422363,19.6000003814697,26.3799991607666
52298,2016,135,1886,18,True,26.8400001525879,23.940000534057603,76.38999938964841,23.5699996948242
52320,2016,133,2971,34,False,76.9800033569336,29.690000534057603,31.3199996948242,30.2299995422363
52342,2016,135,2401,35,True,44.7400016784668,23.9599990844727,95.3000030517578,23.030000686645497
52364,2016,135,2578,38,False,72.5899963378906,26.7299995422363,25.3899993896484,26.2900009155273
52387,2016,150,2992,40,False,71.0100021362305,23.6200008392334,21.229999542236303,22.5400009155273
52409,2016,150,2111,43,False,67.76999664306639,28.1100006103516,20.2600002288818,30.3799991607666
52431,2016,135,2839,46,False,56.6599998474121,29.9300003051758,19.2800006866455,26.6299991607666
52453,2016,150,1531,25,False,86.0800018310547,29.8600006103516,36.1100006103516,30.3400001525879
52475,2016,150,3593,20,False,90.8899993896484,29.4300003051758,44.4000015258789,30.7999992370606
52497,2016,144,2342,27,True,36.3400001525879,29.530000686645497,83.5800018310547,23.190000534057603
52519,2016,144,2661,46,True,55.4000015258789,29.7299995422363,101.51000213623001,21.5
52541,2016,144,2470,32,False,78.7300033569336,29.809999465942397,36.2000007629395,28.4500007629394
52563,2016,144,2933,49,True,60.709999084472706,29.850000381469698,101.58000183105499,20.8700008392334
